uniprot_acc	M-D MOCK PBMCB	M-D MCM PBMCB	M-K MOCK PBMCB	M-K MCM PBMCB	P-A MOCK PBMCB	P-A MCM PBMCB	P-W MOCK PBMCB	P-W MCM PBMCB	all MOCK PBMCB	all MCM PBMCB	M-D MOCK TIBC	M-D MCM TIBC	M-K MOCK TIBC	M-K MCM TIBC	P-A MOCK TIBC	P-A MCM TIBC	P-W MOCK TIBC	P-W MCM TIBC	all MOCK TIBC	all MCM TIBC
Q9H1E5	-3.3908568184669177	-3.374180113062082	-3.372656470566168	-3.3276463819688726	-3.2529812908191813	-3.179855374248203	-3.30148231179171	-3.3107387238183756	-3.3955969296390234	-3.327689746665076	-3.46909840243477	-3.3245981254388495	-3.7619568419847584	-3.387376755330557	-3.247746331261608	-3.0807230126523493	-3.4104556430585977	-3.0911173128590552	-3.3438924859803194	-3.2210168688747967
Q9H1I8	-3.3701342248245525	-3.3679011417276072	-3.3895572968014647	-3.3013821800580843	-3.303624293997019	-3.213339898227218	-3.3348584141765873	-3.38013888702813	-3.3397274283273357	-3.2304425889226693	-3.316197612875565	-3.3099381706730355	-3.321029381289202	-3.426378014891489	-3.265590713698778	-3.3475332638730633	-3.3088873116248476	-3.3514349802668177	-3.2747285691799317	-3.303908726865541
Q9H1J1	-3.104760467307232	-3.3963575853998225	-3.1766073399249115	-3.5011217312033014	-3.2402457197468513	-3.2368143364901796	-3.4470524349821425	-3.709781035767351	-3.150810701196693	-3.362134108588271	-3.0614178253356417	-3.3259707155569713	-3.4103390507014386	-3.50969009525136	-3.3876877325861168	-3.4751257628036463	-3.0985706094871546	-3.1655012806873795	-3.387743137880776	-3.4831008152756695
Q9H1K0	-3.3047112055222443	-3.289540006022311	-3.5006131904979476	-3.206738409693429	-3.218402183904798	-3.165128681768439	-3.4054421108466	-3.121056573805725	-3.5184771718323224	-3.567169734217326	-3.6475288904653422	-3.321937083156628	-3.400409318361751	-3.16695993587717	-3.712502971159378	-3.1100380035587145	-3.271273089345459	-3.1747953691477377	-3.307184151325854	-3.22811743222827
Q9H1K1	-3.3954564010730723	-3.181845962559726	-3.415816299397963	-3.4364554662694697	-3.48540927265245	-3.3035655732526212	-3.255096699830054	-3.208892191548222	-3.3994218646613588	-3.1782121156798424	-3.334606969503051	-3.1643425607051663	-3.61110174980642	-3.2653069692774883	-3.3302359871041913	-3.1024086520594163	-3.561020508184125	-3.2094196878573236	-3.437415586656112	-3.2864804851569795
Q9H1N7	-3.288992974511606	-3.145642235870148	-3.348790745380285	-3.1857663021908365	-3.580087099697622	-3.1517287412864823	-3.7148656481180815	-3.510529153534573	-3.2347399178089584	-3.1795694667794367	-3.508463063614935	-3.3793198010860337	-3.769275015784676	-3.3574947741082344	-3.254673807486172	-3.831811602251195	-3.2805422615229634	-3.100197867192448	-3.0857100898013807	-2.9125493949904575
Q9H1P3	-3.315508791517998	-3.360391066098406	-3.2515820518317433	-3.03956742925861	-3.3763067421126447	-3.4417872567034022	-3.490487437884535	-3.4568621225197163	-3.3822016907539387	-3.167622249193308	-2.9517470261891683	-3.37606415163616	-3.4094126455153844	-3.3796911376240484	-3.342332116824609	-3.2827373312258987	-3.386610569851419	-3.491682334913913	-3.3154420280207852	-3.3521799522550175
Q9H1X3	-3.360706539570873	-3.3197515148327885	-3.2184136125925895	-3.1748147467509704	-3.463954684072615	-3.386719697780561	-3.4419062171503656	-3.331395453570712	-3.4098999184207717	-3.150159882482229	-3.352522817795385	-3.258228280455072	-3.339181663686621	-3.386882711109764	-3.420236907589307	-3.381877010194726	-3.2792062465452716	-3.326758899429878	-3.2340051139220467	-3.253220794897698
Q9H1Y0	-3.3278349037061	-3.3090783642222092	-3.3921170517366384	-3.2688120520371986	-3.377647947375526	-3.2924686714396834	-3.301065910844169	-3.2389618625453833	-3.388791324597425	-3.330743601102331	-3.2087789105405853	-3.320959647057226	-3.3668844787618744	-3.340598047183214	-3.4172888354229656	-3.6046647648311176	-3.255285984796477	-3.22995460948171	-3.2832428121289534	-3.2338797959939343
Q9H1Z4	-3.5286527274420347	-3.313167646344242	-3.476304771486738	-3.192892348144756	-3.373116263137954	-3.2081331339666863	-3.3448193694930244	-3.201680154138475	-3.329824561528454	-3.2899816128522796	-3.6029273139768336	-3.538751383121193	-3.4894957791596424	-3.2613444508176292	-3.398890422321794	-3.029083225296593	-3.5369956138267895	-2.9713197183295974	-3.257493784677798	-3.2822184875955367
Q9H223	-3.408873134480741	-3.468080948374771	-3.087446952360971	-3.1987253456747933	-3.19754586352136	-3.373785998431835	-3.4181851641670464	-3.5214111756291353	-3.2339435302055866	-3.3729425259050245	-3.1178763930607087	-3.329219154646404	-3.342011231124544	-3.5774811994214955	-3.112946781194331	-3.334670961291966	-3.2740457557466263	-3.5620619270133917	-3.2417715024794	-3.4040818048831585
Q9H237	-3.3231671440084343	-3.2266530378210736	-3.2842338615464586	-3.005803932866313	-3.785102071871037	-3.4606249310503254	-3.405730752704989	-3.236344477769725	-3.4090953745233947	-3.2090883452520096	-3.418494936577943	-3.3037475549147843	-3.041110746250304	-3.0280397821352847	-3.1482330904618596	-3.5298578942949796	-3.4230997892944046	-3.568486132846327	-3.541859134345598	-3.3455934597322874
Q9H267	-3.430388259595404	-3.321046743556646	-3.3904496363046484	-3.24838406807429	-3.423955845332346	-3.348500602292157	-3.284994477551682	-3.1337337927281013	-3.3846119939511508	-3.2797367205959578	-3.372256820192813	-3.2699798570309606	-3.4011753737919577	-3.1977119669335625	-3.3552754379517733	-3.3236772822455625	-3.4354247384088583	-3.329566466382812	-3.3336737398711898	-3.218587278528791
Q9H269	-3.2919788606742726	-3.283054203523745	-3.401686794470697	-3.3429620473183728	-3.4079933029789395	-3.387514670206462	-3.2623426289909476	-3.140050946528244	-3.367572430390585	-3.3555824701554915	-3.333998794418621	-3.3116979830892905	-3.3994211411672732	-3.3516096448909023	-3.2833452600291495	-3.181885072153594	-3.3689311891494476	-3.393347193881951	-3.335097110429589	-3.27330972391215
Q9H270	-3.349533248607435	-3.314182465418007	-3.5316839804603433	-3.390832039143346	-3.388176048261324	-3.307599134585643	-3.2052547591700407	-3.066455365024994	-3.366592727246903	-3.346738923892425	-3.4207120463671834	-3.2805258973510942	-3.4049365483340384	-3.3044384528953814	-3.207499629240562	-3.191051447100264	-3.4275748031107303	-3.350960094505744	-3.3707679402408557	-3.283353095926556
Q9H299	-3.203180950505546	-3.0074567612763796	-3.5495737191399375	-3.980276875874516	-3.327921872231109	-3.539781037470921	-2.864211533212002	-3.211756593593949	-3.3742292986927933	-3.45766605345197	-3.5833393309173496	-3.3906180431643236	-3.621220987991894	-3.637717670725925	-2.853053145005573	-3.0420773572725315	-3.0471799194815223	-3.3848157212931147	-3.4000198863532693	-3.5004209599229217
Q9H2C2	-3.3572433721999766	-3.4073367148624123	-3.1426844169469277	-3.160339849306647	-3.4176243459300295	-3.4622367585940688	-3.3633578196173812	-3.3477410611138176	-3.255728890249584	-3.341102553460087	-3.1883211503156037	-3.316756349697645	-3.146295189977107	-3.4460372664372154	-3.4617753634086905	-3.244636507412092	-3.30072314002374	-3.631915136938181	-3.2307582650134488	-3.317598617815628
Q9H2D1	-3.259183489994884	-3.4705538866885473	-3.323182190875129	-3.140808947685249	-3.313133088828263	-3.2935969088800485	-3.504354178801444	-3.462074938427436	-3.281264083175544	-3.214420647270124	-3.1028149970944825	-3.127215022409783	-3.3659006290947486	-3.4026766622106197	-3.549426385082389	-3.5941253309276853	-3.402012980009691	-3.3264135813944993	-3.232058237474502	-3.2021145636543458
Q9H2F5	-3.215570834358286	-3.274635549778421	-3.4143632247626146	-3.4694617416472964	-3.73023804055624	-3.385318765651979	-3.300272936189292	-3.31989072680533	-3.2565988222562714	-2.970231382139043	-3.165414914199161	-3.4159297489884666	-3.1730964656355214	-3.1727548984966645	-3.3680625235077475	-3.3656010353630403	-3.315931789913011	-3.425473058569472	-3.474441318553192	-3.384455886528961
Q9H2G2	-3.4073823065748807	-3.461243112050453	-3.32666961907683	-3.3526883063023742	-3.2754827506560487	-3.321987076969516	-3.2378542683005356	-3.325486539342171	-3.2363244677343985	-3.2897039724334243	-3.3240397071790793	-3.4339411036511462	-3.201068709032201	-3.2845290141408876	-3.426438534833415	-3.456858296153474	-3.1616518435060534	-3.2812094221518917	-3.3029059479746516	-3.3773873902198837
Q9H2G4	-3.220904984979802	-3.177697168052724	-3.0990576603197453	-3.2908313736321544	-3.3143535500868926	-3.1602663935174755	-3.8312899306242456	-3.4060432094592636	-3.6493812223742825	-3.228630419065096	-3.080459369691993	-3.271072250361587	-4.383411377061716	-3.4552652427902983	-3.2180159847986753	-3.447407453677337	-3.211149100846955	-2.990982491789516	-3.3208341417331018	-3.236128781933626
Q9H2H8	-3.189442424042676	-3.0300565839808447	-3.22095044597142	-3.3384775566267284	-3.4037480390210204	-3.509762399749974	-3.4515053800010556	-3.643238675279075	-3.2497472335318367	-3.2793347833149267	-3.0137481044912913	-3.031530011644927	-3.248597503556723	-3.039925601024666	-4.032346206639581	-4.094829396169475	-3.389501268385667	-3.361390405502396	-3.2359833402094007	-3.2031310904429122
Q9H2H9	-3.5634064350852706	-3.5785592578561967	-3.3287587651437245	-3.1702948232739354	-3.3408813496275815	-3.070063396627461	-3.416130560598137	-3.3493760480231822	-3.3147989224123435	-3.170865497613456	-3.4840102227906726	-3.4508174910634213	-3.4496908352346036	-2.976262389446888	-3.621101521126968	-3.419520749756008	-3.2917161972401465	-2.972044441654929	-3.413387520905592	-3.287371763663954
Q9H2J4	-3.303787243676931	-3.512105130479312	-3.131953800105663	-3.365909395014212	-3.147355101274784	-3.600779419200825	-3.31868642559202	-3.37366263099341	-3.1643687590892884	-3.373582586195335	-3.1450085997252795	-3.261987566976364	-2.9825240010958094	-3.573216712896805	-3.456787320276079	-3.573000009060121	-3.214604522404549	-3.59898150656202	-3.1465860504455687	-3.4127852445175826
Q9H2K0	-3.453851607496272	-3.3030168167316205	-3.4695233699783876	-3.208838812085735	-3.4928595570123124	-3.2811872148204917	-3.361575942824667	-3.1333029542979545	-3.3474653398061966	-3.2136233929125426	-3.5772245115401504	-3.2791814862209105	-3.652043279121376	-3.0206861266479357	-3.3578325223897747	-3.0673054475777644	-3.777274065638185	-3.1362095816525177	-3.51292928456613	-3.0670022005869804
